# File: Ref_veg_carbon_Mg_per_ha.csv
# Title: Reference veg and soil C density for HYDE land cells
# Units: Mg/ha
# Author: moirai
# Description: ref veg soil and veg carbon density (Mg/ha) for hyde land cells in country X glu X land type
# Original source: soil c for sage pot veg; veg c for sage pot veg; reference veg; country raster; new glu raster; hyde land area
# Source: https://github.com/JGCRI/moirai
# Column types: ciicnnnnnn
# ----------
iso,glu_code,land_type,c_type,weighted_average,median_value,min_value,max_value,q1_value,q3_value
swe,8,1321,veg_c (above ground biomass),2,0,0,5,0,1
swe,8,1321,veg_c (below ground biomass),3,1,1,10,1,2
swe,8,1322,soil_c (0-30 cms),168,160,100,340,150,210
swe,8,1322,veg_c (above ground biomass),1,0,0,4,0,1
swe,8,1322,veg_c (below ground biomass),3,1,1,10,1,2
swe,8,1325,soil_c (0-30 cms),163,160,100,340,150,210
swe,8,1325,veg_c (above ground biomass),1,0,0,4,0,1
swe,8,1325,veg_c (below ground biomass),2,1,1,10,1,2
swe,8,1326,soil_c (0-30 cms),177,160,100,340,150,210
swe,8,1326,veg_c (above ground biomass),2,0,0,4,0,1
swe,8,1326,veg_c (below ground biomass),5,1,1,10,1,2
swe,8,1327,soil_c (0-30 cms),164,160,100,340,150,210
swe,8,1327,veg_c (above ground biomass),1,0,0,4,0,1
swe,8,1327,veg_c (below ground biomass),3,1,1,10,1,2
swe,12,21,soil_c (0-30 cms),170,180,90,500,150,220
swe,12,21,veg_c (above ground biomass),18,15,0,87,15,61
swe,12,22,soil_c (0-30 cms),162,180,90,500,150,220
swe,12,22,veg_c (above ground biomass),16,15,0,87,15,61
swe,12,23,soil_c (0-30 cms),163,180,90,500,150,220
swe,12,23,veg_c (above ground biomass),14,15,0,87,15,61
swe,12,25,soil_c (0-30 cms),164,180,90,500,150,220
swe,12,25,veg_c (above ground biomass),15,15,0,87,15,61
swe,12,26,soil_c (0-30 cms),200,180,90,500,150,220
swe,12,26,veg_c (above ground biomass),32,15,0,87,15,61
swe,12,27,soil_c (0-30 cms),165,180,90,500,150,220
swe,12,27,veg_c (above ground biomass),23,15,0,87,15,61
swe,12,421,soil_c (0-30 cms),168,180,80,350,150,230
swe,12,421,veg_c (above ground biomass),29,19,0,75,19,42
swe,12,421,veg_c (below ground biomass),15,10,0,39,10,22
swe,12,422,soil_c (0-30 cms),176,180,80,350,150,230
swe,12,422,veg_c (above ground biomass),35,19,0,78,19,44
swe,12,422,veg_c (below ground biomass),16,9,0,36,9,20
swe,12,423,soil_c (0-30 cms),179,180,80,350,150,230
swe,12,423,veg_c (above ground biomass),37,20,0,79,20,45
swe,12,423,veg_c (below ground biomass),16,9,0,35,9,20
swe,12,424,soil_c (0-30 cms),178,180,80,350,150,230
swe,12,424,veg_c (above ground biomass),38,20,0,80,20,45
swe,12,424,veg_c (below ground biomass),16,8,0,34,8,19
swe,12,425,soil_c (0-30 cms),162,180,80,350,150,230
swe,12,425,veg_c (above ground biomass),23,18,0,72,18,41
swe,12,425,veg_c (below ground biomass),14,10,0,42,10,24
swe,12,426,soil_c (0-30 cms),166,180,80,350,150,230
swe,12,426,veg_c (above ground biomass),28,19,0,75,19,43
swe,12,426,veg_c (below ground biomass),14,9,0,38,9,22
swe,12,427,soil_c (0-30 cms),178,180,80,350,150,230
swe,12,427,veg_c (above ground biomass),32,19,0,76,19,43
swe,12,427,veg_c (below ground biomass),16,9,0,37,9,21
swe,12,521,soil_c (0-30 cms),141,140,90,280,120,170
swe,12,521,veg_c (above ground biomass),11,3,0,40,3,13
swe,12,521,veg_c (below ground biomass),10,2,0,37,2,12
swe,12,522,soil_c (0-30 cms),141,140,90,280,120,170
swe,12,522,veg_c (above ground biomass),14,3,0,42,3,14
swe,12,522,veg_c (below ground biomass),12,2,0,36,2,12
swe,12,523,soil_c (0-30 cms),148,140,90,280,120,170
swe,12,523,veg_c (above ground biomass),20,3,0,41,3,14
swe,12,523,veg_c (below ground biomass),17,2,0,37,2,12
swe,12,525,soil_c (0-30 cms),148,140,90,280,120,170
swe,12,525,veg_c (above ground biomass),15,3,0,43,3,14
swe,12,525,veg_c (below ground biomass),13,2,0,35,2,12
swe,12,527,soil_c (0-30 cms),153,140,90,280,120,170
swe,12,527,veg_c (above ground biomass),9,2,0,39,2,13
swe,12,527,veg_c (below ground biomass),9,2,0,38,2,13
swe,12,621,soil_c (0-30 cms),206,210,90,500,170,270
swe,12,621,veg_c (above ground biomass),22,4,0,56,4,29
swe,12,621,veg_c (below ground biomass),14,3,0,36,3,19
swe,12,622,soil_c (0-30 cms),218,210,90,500,170,270
swe,12,622,veg_c (above ground biomass),34,5,0,62,5,32
swe,12,622,veg_c (below ground biomass),16,2,0,30,2,16
swe,12,623,soil_c (0-30 cms),217,210,90,500,170,270
swe,12,623,veg_c (above ground biomass),22,4,0,56,4,29
swe,12,623,veg_c (below ground biomass),14,3,0,36,3,19
swe,12,624,soil_c (0-30 cms),231,210,90,500,170,270
swe,12,624,veg_c (above ground biomass),32,5,0,61,5,32
swe,12,624,veg_c (below ground biomass),16,2,0,30,2,16
swe,12,625,soil_c (0-30 cms),199,210,90,500,170,270
swe,12,625,veg_c (above ground biomass),32,5,0,61,5,32
swe,12,625,veg_c (below ground biomass),16,2,0,31,2,16
swe,12,626,soil_c (0-30 cms),200,210,90,500,170,270
swe,12,626,veg_c (above ground biomass),6,2,0,32,2,17
swe,12,626,veg_c (below ground biomass),11,4,0,60,4,31
swe,12,627,soil_c (0-30 cms),207,210,90,500,170,270
swe,12,627,veg_c (above ground biomass),20,4,0,54,4,28
swe,12,627,veg_c (below ground biomass),14,3,0,38,3,20
swe,12,721,soil_c (0-30 cms),188,210,110,380,170,280
swe,12,721,veg_c (above ground biomass),4,2,0,24,2,13
swe,12,721,veg_c (below ground biomass),8,3,0,40,3,23
swe,12,722,soil_c (0-30 cms),199,210,110,380,170,280
swe,12,722,veg_c (above ground biomass),16,2,0,31,2,17
swe,12,722,veg_c (below ground biomass),17,2,0,33,2,19
swe,12,723,soil_c (0-30 cms),183,210,110,380,170,280
swe,12,723,veg_c (above ground biomass),9,2,0,23,2,13
swe,12,723,veg_c (below ground biomass),16,3,0,41,3,23
swe,12,726,soil_c (0-30 cms),240,210,110,380,170,280
swe,12,726,veg_c (above ground biomass),4,1,0,18,1,10
swe,12,726,veg_c (below ground biomass),10,3,0,46,3,26
swe,12,1021,soil_c (0-30 cms),174,190,90,530,160,260
swe,12,1021,veg_c (above ground biomass),16,3,0,62,3,14
swe,12,1021,veg_c (below ground biomass),11,2,0,45,2,10
swe,12,1022,soil_c (0-30 cms),172,190,90,530,160,260
swe,12,1022,veg_c (above ground biomass),26,3,0,70,3,16
swe,12,1022,veg_c (below ground biomass),14,2,0,37,2,8
swe,12,1023,soil_c (0-30 cms),181,190,90,530,160,260
swe,12,1023,veg_c (above ground biomass),18,3,0,61,3,14
swe,12,1023,veg_c (below ground biomass),13,2,0,46,2,10
swe,12,1024,soil_c (0-30 cms),131,190,90,530,160,260
swe,12,1024,veg_c (above ground biomass),29,3,0,70,3,16
swe,12,1024,veg_c (below ground biomass),16,2,0,37,2,8
swe,12,1025,soil_c (0-30 cms),158,190,90,530,160,260
swe,12,1025,veg_c (above ground biomass),23,3,0,68,3,15
swe,12,1025,veg_c (below ground biomass),13,2,0,39,2,9
swe,12,1026,soil_c (0-30 cms),189,190,90,530,160,260
swe,12,1026,veg_c (above ground biomass),6,2,0,43,2,10
swe,12,1026,veg_c (below ground biomass),9,3,0,64,3,14
swe,12,1027,soil_c (0-30 cms),189,190,90,530,160,260
swe,12,1027,veg_c (above ground biomass),36,3,0,77,3,17
swe,12,1027,veg_c (below ground biomass),14,1,0,30,1,7
swe,12,1221,soil_c (0-30 cms),187,190,110,570,160,240
swe,12,1221,veg_c (above ground biomass),3,0,0,26,0,1
swe,12,1221,veg_c (below ground biomass),5,1,0,44,1,3
swe,12,1222,soil_c (0-30 cms),202,190,110,570,160,240
swe,12,1222,veg_c (above ground biomass),8,1,0,33,1,2
swe,12,1222,veg_c (below ground biomass),9,1,0,38,1,2
swe,12,1223,soil_c (0-30 cms),195,190,110,570,160,240
swe,12,1223,veg_c (above ground biomass),5,0,0,26,0,1
swe,12,1223,veg_c (below ground biomass),8,1,0,45,1,3
swe,12,1226,soil_c (0-30 cms),210,190,110,570,160,240
swe,12,1226,veg_c (above ground biomass),4,0,0,24,0,1
swe,12,1226,veg_c (below ground biomass),7,1,0,47,1,3
swe,12,1227,soil_c (0-30 cms),192,190,110,570,160,240
swe,12,1227,veg_c (above ground biomass),4,1,0,30,1,2
swe,12,1227,veg_c (below ground biomass),5,1,0,40,1,2
swe,12,1321,soil_c (0-30 cms),160,160,80,390,140,190
swe,12,1321,veg_c (above ground biomass),2,0,0,25,0,1
swe,12,1321,veg_c (below ground biomass),4,1,0,43,1,2
swe,12,1322,soil_c (0-30 cms),164,160,80,390,140,190
swe,12,1322,veg_c (above ground biomass),3,0,0,23,0,1
swe,12,1322,veg_c (below ground biomass),5,1,0,45,1,2
swe,12,1323,soil_c (0-30 cms),165,160,80,390,140,190
swe,12,1323,veg_c (above ground biomass),2,0,0,28,0,1
swe,12,1323,veg_c (below ground biomass),3,1,0,40,1,2
swe,12,1325,soil_c (0-30 cms),226,160,80,390,140,190
swe,12,1325,veg_c (above ground biomass),1,0,0,18,0,1
swe,12,1325,veg_c (below ground biomass),4,1,0,50,1,2
swe,12,1326,soil_c (0-30 cms),162,160,80,390,140,190
swe,12,1326,veg_c (above ground biomass),2,0,0,25,0,1
swe,12,1326,veg_c (below ground biomass),3,1,0,43,1,2
swe,12,1327,soil_c (0-30 cms),193,160,80,390,140,190
swe,12,1327,veg_c (above ground biomass),2,0,0,21,0,1
swe,12,1327,veg_c (below ground biomass),4,1,0,47,1,2
swe,12,1521,soil_c (0-30 cms),181,150,100,280,140,190
swe,12,1521,veg_c (above ground biomass),2,1,1,45,1,2
swz,198,121,soil_c (0-30 cms),60,60,30,110,60,70
swz,198,121,veg_c (above ground biomass),17,6,2,26,6,13
swz,198,121,veg_c (below ground biomass),12,5,1,18,5,9
swz,198,122,soil_c (0-30 cms),65,60,30,110,60,70
swz,198,122,veg_c (above ground biomass),14,6,2,23,6,12
swz,198,122,veg_c (below ground biomass),12,5,1,21,5,10
swz,198,123,soil_c (0-30 cms),64,60,30,110,60,70
swz,198,123,veg_c (above ground biomass),15,6,2,24,6,12
swz,198,123,veg_c (below ground biomass),13,5,1,20,5,10
swz,198,125,soil_c (0-30 cms),62,60,30,110,60,70
swz,198,125,veg_c (above ground biomass),16,6,2,26,6,13
swz,198,125,veg_c (below ground biomass),11,5,1,18,5,9
swz,198,127,soil_c (0-30 cms),58,60,30,110,60,70
swz,198,127,veg_c (above ground biomass),20,7,2,28,7,14
swz,198,127,veg_c (below ground biomass),12,4,1,16,4,8
swz,198,221,soil_c (0-30 cms),68,70,60,90,60,70
swz,198,221,veg_c (above ground biomass),25,17,8,22,17,19
swz,198,221,veg_c (below ground biomass),19,13,6,16,13,14
swz,198,222,soil_c (0-30 cms),68,70,60,90,60,70
swz,198,222,veg_c (above ground biomass),26,17,8,22,17,19
swz,198,222,veg_c (below ground biomass),19,13,6,16,13,14
swz,198,921,soil_c (0-30 cms),63,70,30,140,60,70
swz,198,921,veg_c (above ground biomass),15,6,0,41,6,13
swz,198,921,veg_c (below ground biomass),10,4,0,26,4,8
swz,198,922,soil_c (0-30 cms),66,70,30,140,60,70
swz,198,922,veg_c (above ground biomass),13,6,0,42,6,13
swz,198,922,veg_c (below ground biomass),8,4,0,26,4,8
swz,198,923,soil_c (0-30 cms),69,70,30,140,60,70
swz,198,923,veg_c (above ground biomass),21,7,0,45,7,14
swz,198,923,veg_c (below ground biomass),10,3,0,23,3,7
swz,198,924,soil_c (0-30 cms),70,70,30,140,60,70
swz,198,924,veg_c (above ground biomass),10,5,0,34,5,11
swz,198,924,veg_c (below ground biomass),9,5,0,33,5,10
swz,198,925,soil_c (0-30 cms),72,70,30,140,60,70
swz,198,925,veg_c (above ground biomass),16,7,0,46,7,14
swz,198,925,veg_c (below ground biomass),8,3,0,22,3,7
swz,198,926,soil_c (0-30 cms),86,70,30,140,60,70
swz,198,926,veg_c (above ground biomass),14,6,0,40,6,12
swz,198,926,veg_c (below ground biomass),10,4,0,27,4,9
swz,198,927,soil_c (0-30 cms),67,70,30,140,60,70
swz,198,927,veg_c (above ground biomass),22,6,0,43,6,13
swz,198,927,veg_c (below ground biomass),13,4,0,24,4,8
swz,198,1021,soil_c (0-30 cms),62,60,40,100,50,70
swz,198,1021,veg_c (above ground biomass),13,6,1,40,6,12
swz,198,1021,veg_c (below ground biomass),9,4,1,27,4,8
swz,198,1022,soil_c (0-30 cms),64,60,40,100,50,70
swz,198,1022,veg_c (above ground biomass),12,5,1,39,5,12
swz,198,1022,veg_c (below ground biomass),8,4,1,28,4,8
swz,198,1023,soil_c (0-30 cms),68,60,40,100,50,70
swz,198,1023,veg_c (above ground biomass),15,6,1,40,6,12
swz,198,1023,veg_c (below ground biomass),10,4,1,27,4,8
swz,198,1024,soil_c (0-30 cms),66,60,40,100,50,70
swz,198,1024,veg_c (above ground biomass),11,4,1,31,4,9
swz,198,1024,veg_c (below ground biomass),14,5,1,37,5,11
swz,198,1025,soil_c (0-30 cms),67,60,40,100,50,70
swz,198,1025,veg_c (above ground biomass),14,6,1,45,6,14
swz,198,1025,veg_c (below ground biomass),7,3,0,22,3,7
swz,198,1027,soil_c (0-30 cms),58,60,40,100,50,70
swz,198,1027,veg_c (above ground biomass),10,5,1,38,5,11
swz,198,1027,veg_c (below ground biomass),8,4,1,29,4,9
syr,75,21,soil_c (0-30 cms),49,60,40,150,50,60
syr,75,21,veg_c (above ground biomass),3,1,1,49,1,6
syr,75,22,soil_c (0-30 cms),66,60,40,150,50,60
syr,75,22,veg_c (above ground biomass),2,1,1,49,1,6
syr,75,722,veg_c (above ground biomass),3,2,2,3,2,3
syr,75,722,veg_c (below ground biomass),1,0,0,0,0,0
syr,75,921,soil_c (0-30 cms),48,60,30,60,30,60
syr,75,921,veg_c (above ground biomass),1,0,0,1,0,0
syr,75,921,veg_c (below ground biomass),4,1,0,3,1,1
syr,75,922,soil_c (0-30 cms),46,60,30,60,30,60
syr,75,922,veg_c (above ground biomass),1,0,0,1,0,0
syr,75,922,veg_c (below ground biomass),4,1,0,3,1,1
syr,75,1021,soil_c (0-30 cms),29,60,20,180,40,100
syr,75,1021,veg_c (above ground biomass),1,1,0,21,1,1
syr,75,1021,veg_c (below ground biomass),1,2,0,29,2,2
syr,75,1022,soil_c (0-30 cms),68,60,20,180,40,100
syr,75,1022,veg_c (above ground biomass),2,1,0,27,1,1
syr,75,1022,veg_c (below ground biomass),2,1,0,23,1,1
syr,75,1121,soil_c (0-30 cms),33,50,30,90,50,60
syr,75,1121,veg_c (above ground biomass),1,0,0,6,0,1
syr,75,1121,veg_c (below ground biomass),3,2,0,33,2,4
syr,75,1122,soil_c (0-30 cms),51,50,30,90,50,60
syr,75,1122,veg_c (above ground biomass),2,0,0,5,0,1
syr,75,1122,veg_c (below ground biomass),14,2,0,35,2,4
syr,75,1221,soil_c (0-30 cms),30,50,20,180,30,60
syr,75,1221,veg_c (above ground biomass),1,1,0,39,1,1
syr,75,1221,veg_c (below ground biomass),2,1,0,43,1,1
syr,75,1222,soil_c (0-30 cms),37,50,20,180,30,60
syr,75,1222,veg_c (above ground biomass),2,1,0,35,1,1
syr,75,1222,veg_c (below ground biomass),3,1,0,47,1,1
syr,75,1421,soil_c (0-30 cms),26,30,20,40,20,30
syr,75,1421,veg_c (above ground biomass),1,0,0,1,0,0
syr,75,1421,veg_c (below ground biomass),1,0,0,2,0,0
syr,75,1422,soil_c (0-30 cms),27,30,20,40,20,30
syr,75,1422,veg_c (above ground biomass),1,0,0,1,0,0
syr,75,1422,veg_c (below ground biomass),1,0,0,2,0,0
syr,84,921,soil_c (0-30 cms),87,90,70,120,70,100
syr,84,921,veg_c (above ground biomass),1,1,1,1,1,1
syr,84,922,soil_c (0-30 cms),87,90,70,120,70,100
syr,84,922,veg_c (above ground biomass),1,1,1,1,1,1
syr,84,1021,soil_c (0-30 cms),22,20,10,120,20,40
syr,84,1021,veg_c (above ground biomass),1,0,0,21,0,0
syr,84,1021,veg_c (below ground biomass),1,1,0,23,1,1
syr,84,1022,soil_c (0-30 cms),25,20,10,120,20,40
syr,84,1022,veg_c (above ground biomass),1,0,0,17,0,0
syr,84,1022,veg_c (below ground biomass),1,1,0,27,1,1
syr,84,1121,soil_c (0-30 cms),30,40,20,120,30,50
syr,84,1121,veg_c (above ground biomass),1,0,0,2,0,0
syr,84,1121,veg_c (below ground biomass),2,1,1,6,1,1
syr,84,1122,soil_c (0-30 cms),30,40,20,120,30,50
syr,84,1122,veg_c (above ground biomass),1,0,0,2,0,0
syr,84,1122,veg_c (below ground biomass),2,1,1,6,1,1
syr,84,1221,soil_c (0-30 cms),26,30,10,140,20,40
syr,84,1221,veg_c (above ground biomass),1,1,0,22,1,1
syr,84,1221,veg_c (below ground biomass),1,1,0,22,1,1
syr,84,1222,soil_c (0-30 cms),30,30,10,140,20,40
syr,84,1222,veg_c (above ground biomass),1,1,0,20,1,1
syr,84,1222,veg_c (below ground biomass),2,1,0,24,1,1
syr,84,1421,soil_c (0-30 cms),23,20,10,70,20,50
syr,84,1421,veg_c (above ground biomass),1,0,0,25,0,1
syr,84,1421,veg_c (below ground biomass),1,0,0,19,0,1
syr,84,1422,soil_c (0-30 cms),19,20,10,70,20,50
syr,84,1422,veg_c (above ground biomass),2,0,0,29,0,1
syr,84,1422,veg_c (below ground biomass),1,0,0,15,0,1
syr,95,921,soil_c (0-30 cms),30,30,30,30,30,30
syr,95,921,veg_c (above ground biomass),1,0,0,0,0,0
syr,95,921,veg_c (below ground biomass),3,1,1,1,1,1
syr,95,922,soil_c (0-30 cms),30,30,30,30,30,30
syr,95,922,veg_c (above ground biomass),1,0,0,0,0,0
syr,95,922,veg_c (below ground biomass),3,1,1,1,1,1
syr,95,1021,soil_c (0-30 cms),59,40,20,100,30,70
syr,95,1021,veg_c (above ground biomass),2,1,0,24,1,1
syr,95,1021,veg_c (below ground biomass),1,0,0,16,0,1
syr,95,1022,soil_c (0-30 cms),52,40,20,100,30,70
syr,95,1022,veg_c (above ground biomass),2,1,0,22,1,1
syr,95,1022,veg_c (below ground biomass),1,0,0,19,1,1
syr,95,1025,soil_c (0-30 cms),76,40,20,100,30,70
syr,95,1025,veg_c (above ground biomass),1,1,0,29,1,2
syr,95,1027,soil_c (0-30 cms),76,40,20,100,30,70
syr,95,1027,veg_c (above ground biomass),1,1,0,29,1,2
syr,95,1221,soil_c (0-30 cms),40,40,10,120,20,60
syr,95,1221,veg_c (above ground biomass),1,0,0,14,0,1
syr,95,1221,veg_c (below ground biomass),2,1,1,27,1,2
syr,95,1222,soil_c (0-30 cms),35,40,10,120,20,60
syr,95,1222,veg_c (above ground biomass),1,0,0,13,0,1
syr,95,1222,veg_c (below ground biomass),3,1,1,29,1,2
syr,95,1225,soil_c (0-30 cms),76,40,10,120,20,60
syr,95,1225,veg_c (above ground biomass),2,0,0,18,0,1
syr,95,1225,veg_c (below ground biomass),2,1,0,23,1,1
syr,95,1421,soil_c (0-30 cms),42,30,30,80,30,70
syr,95,1421,veg_c (above ground biomass),1,0,0,0,0,0
syr,95,1421,veg_c (below ground biomass),3,1,1,1,1,1
syr,95,1422,soil_c (0-30 cms),38,30,30,80,30,70
syr,95,1422,veg_c (above ground biomass),1,0,0,0,0,0
syr,95,1422,veg_c (below ground biomass),3,1,1,1,1,1
syr,99,1021,soil_c (0-30 cms),21,20,10,170,20,30
syr,99,1021,veg_c (above ground biomass),1,0,0,17,0,0
syr,99,1021,veg_c (below ground biomass),1,1,0,22,1,1
syr,99,1022,soil_c (0-30 cms),28,20,10,170,20,30
syr,99,1022,veg_c (above ground biomass),1,0,0,16,0,0
syr,99,1022,veg_c (below ground biomass),2,1,0,23,1,1
syr,99,1121,soil_c (0-30 cms),43,40,30,60,40,50
syr,99,1121,veg_c (above ground biomass),2,0,0,7,0,0
syr,99,1121,veg_c (below ground biomass),15,3,1,55,3,3
syr,99,1122,soil_c (0-30 cms),43,40,30,60,40,50
syr,99,1122,veg_c (above ground biomass),2,0,0,7,0,0
syr,99,1122,veg_c (below ground biomass),15,3,1,55,3,3
syr,99,1221,soil_c (0-30 cms),23,30,10,170,20,40
syr,99,1221,veg_c (above ground biomass),1,0,0,14,0,1
syr,99,1221,veg_c (below ground biomass),1,0,0,27,0,1
syr,99,1222,soil_c (0-30 cms),34,30,10,170,20,40
syr,99,1222,veg_c (above ground biomass),2,0,0,21,0,1
syr,99,1222,veg_c (below ground biomass),2,0,0,20,0,1
syr,99,1421,soil_c (0-30 cms),18,20,10,170,20,30
syr,99,1421,veg_c (above ground biomass),1,0,0,17,0,0
syr,99,1421,veg_c (below ground biomass),1,0,0,25,0,0
syr,99,1422,soil_c (0-30 cms),42,20,10,170,20,30
syr,99,1422,veg_c (above ground biomass),3,1,1,32,1,1
syr,99,1422,veg_c (below ground biomass),1,0,0,10,0,0
tcd,144,922,soil_c (0-30 cms),25,20,10,40,20,30
tcd,144,922,veg_c (above ground biomass),5,3,0,23,3,4
tcd,144,922,veg_c (below ground biomass),3,2,0,16,2,3
tcd,144,1021,soil_c (0-30 cms),16,20,10,40,10,20
tcd,144,1021,veg_c (above ground biomass),2,1,0,18,1,2
tcd,144,1021,veg_c (below ground biomass),2,1,0,19,1,2
tcd,144,1022,soil_c (0-30 cms),20,20,10,40,10,20
tcd,144,1022,veg_c (above ground biomass),3,1,0,20,1,2
tcd,144,1022,veg_c (below ground biomass),3,1,0,18,1,2
tcd,144,1221,soil_c (0-30 cms),14,20,10,40,10,20
tcd,144,1221,veg_c (above ground biomass),1,0,0,17,0,1
tcd,144,1221,veg_c (below ground biomass),1,0,0,20,0,1
tcd,144,1222,soil_c (0-30 cms),25,20,10,40,10,20
tcd,144,1222,veg_c (above ground biomass),4,0,0,23,0,1
tcd,144,1222,veg_c (below ground biomass),3,0,0,15,0,1
tcd,149,921,soil_c (0-30 cms),54,50,30,80,50,60
tcd,149,921,veg_c (above ground biomass),5,9,0,23,9,19
tcd,149,921,veg_c (below ground biomass),2,4,0,9,4,7
tcd,149,922,soil_c (0-30 cms),22,50,30,80,50,60
tcd,149,922,veg_c (above ground biomass),14,9,0,22,9,18
tcd,149,922,veg_c (below ground biomass),6,4,0,10,4,8
tcd,149,923,soil_c (0-30 cms),2,50,30,80,50,60
tcd,149,923,veg_c (above ground biomass),16,8,0,21,8,17
tcd,149,923,veg_c (below ground biomass),9,5,0,12,5,9
tcd,149,924,veg_c (above ground biomass),19,8,0,21,8,17
tcd,149,924,veg_c (below ground biomass),11,5,0,12,5,9
tcd,149,925,soil_c (0-30 cms),29,50,30,80,50,60
tcd,149,925,veg_c (above ground biomass),12,9,0,23,9,18
tcd,149,925,veg_c (below ground biomass),5,4,0,10,4,8
tcd,149,1021,soil_c (0-30 cms),50,50,30,60,40,50
tcd,149,1021,veg_c (above ground biomass),6,4,1,25,4,12
tcd,149,1021,veg_c (below ground biomass),2,1,0,8,1,4
tcd,149,1022,soil_c (0-30 cms),42,50,30,60,40,50
tcd,149,1022,veg_c (above ground biomass),9,4,1,24,4,12
tcd,149,1022,veg_c (below ground biomass),3,1,0,9,1,4
tcd,149,1023,soil_c (0-30 cms),40,50,30,60,40,50
tcd,149,1023,veg_c (above ground biomass),4,4,1,26,4,13
tcd,149,1023,veg_c (below ground biomass),1,1,0,6,1,3
tcd,149,1025,soil_c (0-30 cms),29,50,30,60,40,50
tcd,149,1025,veg_c (above ground biomass),9,3,1,23,3,11
tcd,149,1025,veg_c (below ground biomass),4,1,0,10,1,5
tcd,149,1027,soil_c (0-30 cms),50,50,30,60,40,50
tcd,149,1027,veg_c (above ground biomass),5,4,1,26,4,13
tcd,149,1027,veg_c (below ground biomass),1,1,0,7,1,3
tcd,151,121,soil_c (0-30 cms),126,130,100,170,100,140
tcd,151,121,veg_c (above ground biomass),13,5,0,28,5,25
tcd,151,121,veg_c (below ground biomass),1,0,0,3,0,3
tcd,151,122,soil_c (0-30 cms),125,130,100,170,100,140
tcd,151,122,veg_c (above ground biomass),8,5,0,27,5,24
tcd,151,122,veg_c (below ground biomass),1,1,0,5,1,4
tcd,151,921,soil_c (0-30 cms),27,40,10,170,30,50
tcd,151,921,veg_c (above ground biomass),8,2,0,18,2,7
tcd,151,921,veg_c (below ground biomass),10,3,0,24,3,9
tcd,151,922,soil_c (0-30 cms),32,40,10,170,30,50
tcd,151,922,veg_c (above ground biomass),7,3,0,23,3,8
tcd,151,922,veg_c (below ground biomass),6,2,0,19,2,7
tcd,151,923,soil_c (0-30 cms),54,40,10,170,30,50
tcd,151,923,veg_c (above ground biomass),8,2,0,19,2,7
tcd,151,923,veg_c (below ground biomass),10,3,0,24,3,8
tcd,151,924,soil_c (0-30 cms),26,40,10,170,30,50
tcd,151,924,veg_c (above ground biomass),13,2,0,20,2,7
tcd,151,924,veg_c (below ground biomass),15,3,0,22,3,8
tcd,151,925,soil_c (0-30 cms),36,40,10,170,30,50
tcd,151,925,veg_c (above ground biomass),7,2,0,20,2,7
tcd,151,925,veg_c (below ground biomass),8,3,0,22,3,8
tcd,151,926,soil_c (0-30 cms),6,40,10,170,30,50
tcd,151,926,veg_c (above ground biomass),7,1,0,11,1,4
tcd,151,926,veg_c (below ground biomass),20,4,0,31,4,11
tcd,151,927,soil_c (0-30 cms),49,40,10,170,30,50
